price,city,locality_tier,area_sqft,bhk,bathrooms,floor,total_floors,parking,lift,east_facing,furnishing,property_age
13932549,Bangalore,Mid,1407,3,2,22,24,1,1,1,Unfurnished,9
7076360,Bangalore,Budget,938,2,1,8,15,0,1,1,Fully Furnished,6
7429221,Chennai,Budget,1415,3,2,2,5,1,1,0,Semi-Furnished,8
5693955,Chennai,Budget,1113,2,2,1,3,1,0,0,Semi-Furnished,4
17458365,Mumbai,Premium,478,1,1,9,9,1,1,0,Fully Furnished,8
16489395,Bangalore,Mid,1557,3,3,7,10,1,1,0,Semi-Furnished,11
7924211,Chennai,Mid,1009,2,1,4,6,1,1,1,Semi-Furnished,5
2745121,Hyderabad,Budget,488,1,1,8,11,0,1,0,Semi-Furnished,6
11462905,Kolkata,Premium,1386,3,3,12,12,1,1,1,Unfurnished,6
3544724,Chennai,Budget,717,1,1,7,13,1,0,0,Unfurnished,13
46192909,Mumbai,Mid,2324,5,4,3,7,1,1,0,Semi-Furnished,8
44167133,Mumbai,Premium,1549,3,3,3,14,0,1,1,Semi-Furnished,15
21391953,Chennai,Mid,2545,5,4,2,2,1,0,0,Fully Furnished,12
12572630,Mumbai,Mid,638,1,1,6,10,1,1,1,Unfurnished,7
14793366,Hyderabad,Mid,1666,3,2,3,4,0,1,0,Fully Furnished,4
10266913,Noida,Premium,983,2,1,2,4,1,1,0,Fully Furnished,11
22682597,Hyderabad,Premium,2063,4,4,0,2,0,0,0,Unfurnished,5
9028347,Bangalore,Budget,1211,2,2,1,3,0,0,1,Fully Furnished,4
10671068,Chennai,Premium,992,2,1,9,24,1,1,1,Unfurnished,12
21785425,Bangalore,Mid,1872,4,3,6,6,1,1,1,Fully Furnished,7
7739616,Hyderabad,Mid,953,2,2,8,22,0,1,1,Semi-Furnished,12
2679232,Noida,Mid,343,1,1,0,3,1,1,0,Fully Furnished,10
7314650,Bangalore,Budget,1044,2,2,1,3,1,0,0,Semi-Furnished,6
10303254,Noida,Mid,1627,3,2,5,8,1,1,1,Unfurnished,7
3567816,Ahmedabad,Budget,985,2,2,0,5,1,1,1,Unfurnished,8
12031521,Delhi,Mid,805,2,1,7,10,0,1,0,Fully Furnished,7
17191563,Mumbai,Premium,622,1,1,5,6,1,1,0,Unfurnished,5
34920516,Mumbai,Premium,1286,3,2,13,15,1,1,0,Unfurnished,6
24345225,Mumbai,Mid,1314,3,2,5,6,0,1,1,Unfurnished,6
20346331,Mumbai,Mid,978,2,1,6,8,1,1,1,Semi-Furnished,7
4728919,Chennai,Budget,1030,2,1,1,5,1,1,0,Unfurnished,8
11606904,Mumbai,Mid,550,1,1,2,11,1,1,1,Semi-Furnished,7
12078316,Delhi,Mid,992,2,2,5,10,1,1,1,Unfurnished,5
10858725,Kolkata,Premium,1211,2,2,2,5,1,1,1,Semi-Furnished,4
27892869,Mumbai,Mid,1507,3,2,4,4,0,1,0,Unfurnished,8
10095517,Kolkata,Mid,1624,3,3,3,9,1,1,1,Semi-Furnished,8
25305673,Delhi,Mid,2094,4,4,20,24,0,1,0,Unfurnished,4
6617958,Mumbai,Mid,344,1,1,3,3,0,1,0,Semi-Furnished,13
18969144,Pune,Premium,1479,3,3,14,14,1,1,0,Fully Furnished,10
13533420,Chennai,Mid,1754,3,2,3,8,1,1,0,Semi-Furnished,15
4692446,Ahmedabad,Budget,1439,3,3,0,7,0,1,0,Unfurnished,8
15229054,Pune,Mid,1919,4,4,18,24,1,1,0,Semi-Furnished,10
6439743,Kolkata,Mid,1020,2,2,6,9,0,1,0,Semi-Furnished,14
4630461,Delhi,Budget,443,1,1,6,15,1,1,0,Semi-Furnished,11
27730500,Mumbai,Mid,1404,3,3,0,7,1,1,1,Semi-Furnished,10
6999613,Pune,Mid,942,2,1,2,4,0,1,0,Unfurnished,9
6024499,Kolkata,Premium,671,1,1,9,11,1,1,0,Semi-Furnished,9
4510317,Jaipur,Mid,983,2,2,16,22,0,1,0,Unfurnished,8
12558282,Bangalore,Premium,840,2,1,7,16,1,1,0,Semi-Furnished,8
8467829,Bangalore,Budget,1318,3,2,1,3,1,0,1,Unfurnished,4
6534308,Pune,Budget,1264,2,2,4,4,1,1,0,Unfurnished,14
7194952,Bangalore,Budget,973,2,1,6,7,1,1,1,Semi-Furnished,9
6249191,Noida,Budget,1552,3,3,3,8,1,1,0,Unfurnished,10
7893663,Kolkata,Mid,1407,3,3,2,3,0,0,0,Unfurnished,8
26664504,Bangalore,Mid,2538,5,4,4,4,1,1,1,Semi-Furnished,8
3874802,Pune,Budget,675,1,1,0,13,1,1,1,Fully Furnished,10
13878918,Pune,Budget,2421,5,5,6,12,1,1,1,Fully Furnished,9
34587380,Mumbai,Mid,1555,3,2,4,16,1,1,0,Fully Furnished,5
4577408,Ahmedabad,Budget,1331,3,2,17,23,0,1,1,Unfurnished,2
10345412,Hyderabad,Mid,1242,2,1,1,4,1,1,0,Semi-Furnished,15
10058179,Kolkata,Mid,1532,3,2,5,17,1,1,0,Fully Furnished,9
25553891,Delhi,Mid,1950,4,4,4,10,1,1,0,Semi-Furnished,13
9999768,Ahmedabad,Mid,1964,4,4,21,24,1,1,0,Unfurnished,8
14308508,Bangalore,Premium,938,2,2,2,4,0,1,1,Semi-Furnished,11
19256567,Mumbai,Mid,944,2,2,1,4,1,1,0,Semi-Furnished,9
6894912,Ahmedabad,Mid,1206,3,3,7,11,1,1,1,Semi-Furnished,11
38744577,Mumbai,Mid,1988,4,3,8,22,0,1,1,Semi-Furnished,9
12673897,Delhi,Mid,983,2,2,12,15,1,1,0,Unfurnished,5
6444841,Noida,Budget,1558,3,3,2,12,1,1,0,Unfurnished,2
9737178,Noida,Mid,1437,3,3,2,5,1,1,1,Semi-Furnished,10
12868805,Hyderabad,Mid,1407,3,3,6,11,1,1,0,Fully Furnished,4
15141222,Chennai,Premium,1499,3,2,2,14,1,1,0,Unfurnished,8
13212719,Bangalore,Premium,806,2,1,10,12,1,1,0,Semi-Furnished,6
22048242,Delhi,Budget,2517,5,4,9,10,1,1,1,Semi-Furnished,16
15852309,Delhi,Mid,1276,3,3,0,2,1,0,0,Unfurnished,10
7569949,Chennai,Budget,1634,3,3,9,10,0,1,0,Unfurnished,11
11691139,Pune,Premium,1082,2,2,6,7,1,1,1,Unfurnished,8
8298376,Kolkata,Mid,1388,3,2,19,24,0,1,0,Semi-Furnished,8
9037240,Pune,Mid,1079,2,2,8,9,1,1,0,Semi-Furnished,7
21349349,Mumbai,Mid,1013,2,1,7,9,1,1,1,Semi-Furnished,3
16542544,Hyderabad,Premium,1378,3,3,11,24,0,1,1,Semi-Furnished,8
36067112,Mumbai,Premium,1257,3,2,0,2,0,1,1,Semi-Furnished,8
11821395,Hyderabad,Mid,1537,3,2,1,4,1,0,0,Unfurnished,3
12703426,Bangalore,Premium,904,2,2,7,10,0,1,0,Unfurnished,4
5948639,Ahmedabad,Budget,1631,3,3,0,4,1,1,0,Semi-Furnished,7
10031215,Bangalore,Mid,1001,2,1,2,5,1,1,0,Unfurnished,8
43867926,Mumbai,Premium,1416,3,2,1,19,1,1,0,Fully Furnished,3
34331405,Mumbai,Premium,1215,2,1,6,8,1,1,0,Semi-Furnished,5
12252078,Pune,Mid,1569,3,2,0,2,1,0,1,Semi-Furnished,10
16500494,Chennai,Premium,1561,4,3,1,4,1,1,1,Unfurnished,9
11742249,Mumbai,Budget,941,2,2,2,2,1,0,0,Unfurnished,7
12284480,Mumbai,Budget,833,2,1,6,8,1,1,0,Semi-Furnished,8
12433959,Pune,Mid,1404,3,3,3,3,0,0,0,Fully Furnished,6
32844870,Mumbai,Mid,1482,3,3,2,17,1,1,0,Fully Furnished,12
13236563,Kolkata,Premium,1542,3,3,5,8,0,1,1,Semi-Furnished,5
12961298,Pune,Mid,1531,3,3,1,2,0,0,0,Fully Furnished,12
21655500,Mumbai,Mid,1129,2,2,1,4,1,1,1,Unfurnished,11
20874626,Mumbai,Mid,1076,2,1,8,9,1,0,0,Unfurnished,4
5126192,Jaipur,Mid,1068,2,2,5,5,1,1,1,Unfurnished,13
11017095,Bangalore,Mid,1024,2,1,6,7,1,1,0,Semi-Furnished,12
19358300,Bangalore,Mid,1654,3,3,4,20,1,1,0,Fully Furnished,5
3897729,Kolkata,Premium,462,1,1,4,5,0,1,1,Unfurnished,10
14201280,Noida,Mid,1965,4,4,4,5,1,0,0,Fully Furnished,6
8931129,Jaipur,Mid,1771,4,3,7,15,1,1,0,Semi-Furnished,7
11039933,Pune,Budget,2126,4,3,4,5,0,1,0,Semi-Furnished,6
30354524,Bangalore,Premium,1990,4,3,0,2,0,0,0,Semi-Furnished,5
18221788,Mumbai,Budget,1352,2,2,3,3,0,0,1,Semi-Furnished,5
16873676,Pune,Mid,1951,4,3,8,24,1,1,1,Fully Furnished,7
11274089,Hyderabad,Premium,1010,2,2,13,23,1,1,0,Unfurnished,11
5669899,Bangalore,Mid,565,1,1,2,3,0,0,1,Unfurnished,7
7718626,Ahmedabad,Mid,1367,3,2,1,8,1,1,0,Semi-Furnished,6
7243770,Mumbai,Budget,543,1,1,2,3,1,0,0,Unfurnished,10
32589538,Hyderabad,Premium,2504,5,5,3,10,0,1,1,Fully Furnished,8
31438006,Mumbai,Mid,1463,3,3,3,3,0,1,0,Fully Furnished,9
17499107,Bangalore,Mid,1640,3,3,0,2,1,0,0,Semi-Furnished,9
11474792,Mumbai,Budget,891,2,1,9,15,1,1,0,Unfurnished,9
28725700,Mumbai,Mid,1532,3,3,1,5,1,0,0,Unfurnished,3
9047163,Mumbai,Budget,674,1,1,1,2,1,0,0,Unfurnished,3
8968544,Chennai,Budget,1915,4,4,6,16,0,1,0,Unfurnished,5
8177323,Pune,Mid,964,2,1,11,13,1,1,0,Semi-Furnished,3
9662254,Hyderabad,Budget,1781,3,2,0,11,1,1,0,Semi-Furnished,11
4729321,Noida,Budget,1056,2,2,4,20,1,1,0,Semi-Furnished,7
5336960,Bangalore,Mid,439,1,1,7,7,1,0,0,Semi-Furnished,9
20860309,Delhi,Mid,1596,3,3,3,3,0,0,0,Semi-Furnished,6
5102976,Ahmedabad,Mid,931,2,2,0,2,1,0,1,Semi-Furnished,10
19018775,Delhi,Mid,1312,3,3,2,4,1,1,1,Fully Furnished,2
10865259,Noida,Premium,1164,2,1,1,2,0,0,0,Semi-Furnished,7
18877862,Mumbai,Mid,867,2,1,7,7,1,1,0,Semi-Furnished,6
12013568,Noida,Mid,1794,3,2,2,2,1,0,1,Semi-Furnished,10
18885500,Mumbai,Mid,941,2,2,4,6,1,1,0,Unfurnished,11
10155531,Ahmedabad,Premium,1255,2,2,3,3,1,1,0,Semi-Furnished,11
9941951,Hyderabad,Budget,1835,4,4,2,5,1,1,0,Semi-Furnished,6
3651276,Jaipur,Budget,1123,2,1,3,10,0,1,1,Semi-Furnished,5
15594481,Mumbai,Premium,559,1,1,2,5,1,1,1,Semi-Furnished,5
10418719,Hyderabad,Mid,1100,2,1,2,5,1,1,0,Fully Furnished,8
7642674,Noida,Mid,1116,2,1,4,24,1,1,1,Semi-Furnished,7
7420169,Hyderabad,Budget,1440,3,3,1,11,1,1,0,Unfurnished,14
8998803,Chennai,Premium,842,2,1,0,7,1,1,0,Semi-Furnished,7
10785062,Pune,Mid,1493,3,2,2,8,0,1,0,Unfurnished,6
4969979,Bangalore,Budget,526,1,1,9,9,1,1,1,Fully Furnished,7
4614026,Chennai,Budget,943,2,2,1,2,1,0,0,Unfurnished,7
6403828,Hyderabad,Budget,1033,2,1,0,2,1,0,1,Fully Furnished,4
5279714,Ahmedabad,Budget,1539,3,3,4,10,1,1,1,Unfurnished,4
69351617,Mumbai,Premium,2390,5,5,3,5,1,1,1,Semi-Furnished,7
18924125,Delhi,Mid,1547,3,2,1,2,1,0,0,Unfurnished,12
16501930,Noida,Mid,2467,5,5,3,4,1,1,1,Semi-Furnished,12
7677416,Ahmedabad,Premium,916,2,1,3,3,1,0,1,Semi-Furnished,5
4528464,Bangalore,Budget,594,1,1,7,21,1,1,1,Semi-Furnished,5
9283709,Chennai,Premium,906,2,2,0,3,0,0,1,Unfurnished,2
11619398,Delhi,Mid,945,2,2,1,3,0,0,0,Unfurnished,10
8359470,Delhi,Budget,1008,2,2,7,9,1,0,1,Unfurnished,11
10171468,Bangalore,Premium,664,1,1,1,7,0,1,0,Semi-Furnished,6
6515354,Bangalore,Budget,1023,2,2,5,8,1,1,0,Unfurnished,9
5598501,Hyderabad,Budget,1063,2,2,0,6,0,1,1,Semi-Furnished,7
18269060,Mumbai,Mid,964,2,1,1,6,0,1,1,Semi-Furnished,7
7712344,Jaipur,Premium,990,2,1,2,13,0,1,0,Fully Furnished,4
10847086,Jaipur,Mid,1994,4,3,2,3,1,1,0,Fully Furnished,9
9322204,Pune,Mid,1035,2,2,3,5,1,1,0,Fully Furnished,6
13607183,Hyderabad,Mid,1464,3,2,16,24,1,0,1,Fully Furnished,9
23696476,Delhi,Mid,1660,3,3,1,3,1,0,0,Fully Furnished,15
4418299,Kolkata,Budget,955,2,2,2,4,1,1,0,Fully Furnished,5
9911058,Chennai,Premium,795,2,2,2,3,1,0,1,Fully Furnished,10
16323620,Mumbai,Budget,1329,2,2,0,2,1,0,0,Unfurnished,11
15509200,Noida,Premium,1460,3,3,2,4,1,1,1,Fully Furnished,6
6975029,Kolkata,Mid,1157,2,2,1,2,1,0,0,Semi-Furnished,12
5009007,Noida,Budget,1168,2,2,1,3,1,0,0,Semi-Furnished,12
8265496,Pune,Mid,1113,2,2,4,5,1,1,0,Unfurnished,10
20016732,Chennai,Premium,1976,4,3,0,2,1,0,0,Unfurnished,7
10314388,Bangalore,Mid,1034,2,2,0,12,1,1,0,Unfurnished,8
6665579,Noida,Budget,1347,3,2,14,14,1,1,1,Fully Furnished,7
9102369,Ahmedabad,Mid,1738,3,2,6,6,1,1,0,Unfurnished,4
37560097,Mumbai,Mid,1897,4,4,18,24,1,1,0,Semi-Furnished,8
34458573,Mumbai,Mid,1469,3,2,9,10,1,1,1,Fully Furnished,5
10820328,Bangalore,Budget,1511,3,3,9,12,1,1,0,Semi-Furnished,5
8486667,Kolkata,Budget,1987,4,3,1,3,0,0,1,Fully Furnished,4
7699386,Jaipur,Mid,1421,3,3,15,16,0,0,0,Fully Furnished,11
17394744,Mumbai,Budget,1167,2,1,7,24,1,1,1,Fully Furnished,8
8468313,Hyderabad,Mid,1114,2,2,0,4,1,1,1,Unfurnished,9
15137910,Bangalore,Mid,1538,3,2,7,11,1,1,1,Unfurnished,6
20564074,Noida,Premium,1952,4,4,10,12,1,1,0,Fully Furnished,9
10194963,Kolkata,Mid,1627,3,3,3,4,1,1,0,Semi-Furnished,7
8924563,Kolkata,Mid,1444,3,2,5,7,1,1,1,Semi-Furnished,9
25161798,Bangalore,Premium,1688,3,2,1,2,0,0,0,Semi-Furnished,10
9695882,Bangalore,Mid,1013,2,1,2,3,0,1,0,Unfurnished,5
13362442,Delhi,Budget,1647,3,2,2,2,0,0,0,Unfurnished,10
20133795,Mumbai,Mid,986,2,2,3,8,1,1,1,Semi-Furnished,11
12759767,Ahmedabad,Mid,2508,5,4,4,9,1,1,0,Unfurnished,9
6767861,Kolkata,Budget,1647,3,2,15,21,1,1,0,Semi-Furnished,7
11743266,Jaipur,Premium,1763,3,3,4,8,0,1,0,Unfurnished,8
5452020,Jaipur,Mid,1187,2,2,2,4,1,1,0,Unfurnished,8
6073094,Hyderabad,Budget,1105,2,2,0,2,0,0,0,Fully Furnished,9
9565979,Pune,Mid,1070,2,1,11,18,1,1,0,Fully Furnished,6
9035299,Noida,Mid,1439,3,2,1,7,1,1,0,Unfurnished,7
14525989,Kolkata,Premium,1535,3,2,1,12,1,1,1,Fully Furnished,10
7208091,Delhi,Budget,890,2,1,2,2,0,1,0,Unfurnished,8
16214494,Bangalore,Mid,1545,3,3,4,7,1,1,0,Semi-Furnished,6
26552849,Mumbai,Budget,2052,4,3,3,5,0,1,0,Semi-Furnished,7
1889368,Noida,Mid,264,1,1,1,2,0,0,0,Semi-Furnished,8
11675835,Hyderabad,Mid,1504,3,3,9,13,0,1,1,Unfurnished,6
14218545,Delhi,Budget,1549,3,3,7,7,1,1,0,Semi-Furnished,6
11494477,Chennai,Mid,1489,3,3,3,5,0,1,1,Semi-Furnished,5
13090346,Chennai,Mid,1542,3,2,8,14,1,1,0,Fully Furnished,8
12830748,Bangalore,Mid,1338,3,2,2,6,0,1,1,Unfurnished,8
34219651,Mumbai,Budget,2406,5,5,0,2,1,1,0,Fully Furnished,5
5246039,Chennai,Mid,624,1,1,4,24,1,1,0,Fully Furnished,8
11136764,Hyderabad,Mid,1500,3,2,0,4,1,1,0,Unfurnished,8
5786620,Pune,Premium,540,1,1,0,15,1,1,0,Unfurnished,4
5094379,Hyderabad,Budget,934,2,2,12,15,0,1,1,Unfurnished,12
8866412,Kolkata,Premium,1002,2,2,1,3,1,1,0,Semi-Furnished,8
6205005,Hyderabad,Mid,723,2,1,6,7,1,1,1,Semi-Furnished,10
21343844,Hyderabad,Mid,2601,5,4,2,2,0,0,0,Semi-Furnished,11
12334449,Ahmedabad,Mid,2216,4,3,5,5,0,1,1,Semi-Furnished,7
10335249,Bangalore,Mid,872,2,2,7,12,1,1,1,Semi-Furnished,10
40501252,Mumbai,Premium,1387,3,2,2,4,0,1,0,Semi-Furnished,10
31466724,Mumbai,Mid,1552,3,2,2,2,1,0,0,Semi-Furnished,7
11305953,Pune,Budget,2176,4,4,3,7,0,1,1,Semi-Furnished,11
7333615,Chennai,Budget,1499,3,2,8,8,1,1,0,Unfurnished,9
3967944,Pune,Premium,352,1,1,10,10,1,1,0,Semi-Furnished,6
12165052,Delhi,Budget,1474,3,3,4,13,1,1,0,Unfurnished,7
27112882,Mumbai,Mid,1376,3,3,10,11,0,1,1,Semi-Furnished,11
18424251,Mumbai,Budget,1419,3,3,8,16,0,1,1,Semi-Furnished,11
22389337,Bangalore,Mid,1963,4,4,3,3,1,0,0,Fully Furnished,6
15862461,Hyderabad,Mid,1888,4,4,4,8,1,1,0,Semi-Furnished,7
9752698,Bangalore,Budget,1406,3,2,4,5,0,1,1,Semi-Furnished,5
10740321,Bangalore,Budget,1508,3,3,24,24,1,1,1,Semi-Furnished,14
12697302,Ahmedabad,Mid,2525,5,5,5,6,0,0,0,Unfurnished,6
8378362,Bangalore,Mid,829,2,2,18,24,1,1,0,Unfurnished,12
9110308,Hyderabad,Mid,1047,2,1,11,13,1,1,1,Semi-Furnished,6
6778788,Pune,Mid,954,2,1,4,11,0,1,0,Unfurnished,11
21955110,Bangalore,Mid,2086,4,4,0,7,1,0,0,Semi-Furnished,5
11297500,Chennai,Mid,1593,3,2,0,6,1,0,0,Unfurnished,11
3821211,Ahmedabad,Budget,934,2,1,1,7,1,1,0,Fully Furnished,5
24713836,Noida,Premium,2573,5,4,1,4,0,1,1,Semi-Furnished,11
26130165,Mumbai,Mid,1399,3,3,16,20,0,1,0,Unfurnished,9
19303535,Noida,Premium,2158,4,3,13,14,1,1,1,Unfurnished,9
3404042,Hyderabad,Mid,404,1,1,10,14,1,1,1,Unfurnished,10
29367187,Delhi,Premium,1542,3,3,2,6,1,1,0,Semi-Furnished,3
15260576,Bangalore,Mid,1477,3,3,1,2,1,0,0,Semi-Furnished,2
4147059,Jaipur,Budget,1377,3,2,2,10,0,1,1,Unfurnished,8
8745384,Hyderabad,Budget,1608,3,3,3,5,0,1,0,Semi-Furnished,6
23991741,Delhi,Mid,1926,4,4,11,17,1,1,1,Unfurnished,6
7253196,Chennai,Mid,795,2,2,13,13,1,1,1,Fully Furnished,6
21767756,Delhi,Mid,1654,4,4,1,3,1,1,0,Semi-Furnished,9
13936470,Mumbai,Budget,894,2,1,9,9,1,1,1,Fully Furnished,12
16034650,Mumbai,Budget,1165,2,2,0,11,1,1,1,Semi-Furnished,4
13892522,Mumbai,Mid,650,1,1,3,8,1,1,1,Semi-Furnished,5
19563978,Mumbai,Mid,913,2,1,0,7,0,1,1,Fully Furnished,6
12138821,Mumbai,Budget,955,2,2,2,4,1,1,0,Unfurnished,9
21544304,Chennai,Premium,1944,4,3,2,4,1,1,0,Semi-Furnished,6
16726162,Delhi,Mid,1339,3,3,8,13,0,1,1,Unfurnished,7
6424359,Bangalore,Budget,886,2,1,0,2,1,1,0,Fully Furnished,11
6488162,Ahmedabad,Budget,1617,3,3,2,13,1,1,0,Fully Furnished,11
6228986,Bangalore,Mid,560,1,1,7,7,1,1,1,Semi-Furnished,10
7553630,Chennai,Mid,1032,2,1,0,23,1,1,0,Unfurnished,7
27029799,Mumbai,Mid,1339,3,2,0,24,1,1,1,Semi-Furnished,8
19490759,Delhi,Mid,1512,3,2,2,10,0,0,1,Semi-Furnished,8
24504970,Mumbai,Mid,1223,3,2,1,6,1,1,1,Semi-Furnished,7
23748586,Mumbai,Mid,1101,2,1,5,7,1,1,0,Fully Furnished,10
13415733,Delhi,Budget,1531,3,3,3,3,1,1,0,Semi-Furnished,15
17607771,Mumbai,Budget,1338,3,2,2,2,0,0,0,Semi-Furnished,8
70908799,Mumbai,Premium,2693,5,5,3,8,1,1,0,Unfurnished,7
16488801,Mumbai,Mid,784,2,1,10,14,1,1,1,Semi-Furnished,10
17724053,Bangalore,Mid,1563,3,2,1,4,0,1,0,Fully Furnished,8
20150184,Delhi,Mid,1566,3,3,0,6,1,1,0,Semi-Furnished,8
26375297,Bangalore,Mid,2351,5,5,5,8,0,1,1,Fully Furnished,11
7937564,Hyderabad,Mid,995,2,2,18,20,1,1,1,Unfurnished,8
6590606,Pune,Budget,1303,3,3,2,3,1,0,0,Unfurnished,8
12280605,Mumbai,Mid,658,2,1,0,4,0,1,1,Semi-Furnished,8
5673218,Kolkata,Budget,1371,3,3,15,21,1,1,0,Semi-Furnished,5
5630967,Chennai,Budget,926,2,1,2,2,1,0,0,Fully Furnished,5
18904919,Mumbai,Premium,577,1,1,7,10,1,0,0,Fully Furnished,7
7649606,Ahmedabad,Mid,1508,3,2,6,9,1,0,1,Unfurnished,10
4803668,Noida,Budget,1011,2,2,4,5,1,1,1,Semi-Furnished,9
12512821,Mumbai,Budget,878,2,2,1,6,1,0,1,Semi-Furnished,5
16234523,Delhi,Premium,936,2,2,4,17,1,0,0,Unfurnished,6
3381597,Kolkata,Premium,388,1,1,1,3,0,0,1,Unfurnished,9
25167112,Pune,Premium,2353,5,5,2,4,1,1,0,Unfurnished,8
11125792,Delhi,Budget,1428,3,3,1,7,0,1,0,Unfurnished,11
36344923,Delhi,Premium,2008,4,3,0,6,1,1,1,Unfurnished,10
11088527,Bangalore,Mid,931,2,2,4,8,1,1,1,Fully Furnished,8
14755437,Bangalore,Budget,1961,4,3,5,21,1,1,0,Fully Furnished,8
16998551,Chennai,Premium,1583,3,2,12,21,0,1,0,Semi-Furnished,13
16892544,Bangalore,Mid,1439,3,3,2,4,1,1,0,Fully Furnished,10
14483101,Bangalore,Mid,1339,3,3,1,4,1,1,0,Semi-Furnished,9
7229074,Pune,Budget,1567,3,3,1,3,0,0,1,Unfurnished,11
33856809,Mumbai,Mid,1531,3,3,11,22,1,0,0,Fully Furnished,8
13609285,Delhi,Mid,1039,2,1,5,5,1,1,1,Unfurnished,9
8023516,Pune,Mid,1075,2,2,2,6,1,1,0,Unfurnished,10
8477502,Ahmedabad,Mid,1554,3,3,2,14,1,0,1,Semi-Furnished,5
16720943,Hyderabad,Premium,1503,3,2,2,7,1,1,0,Unfurnished,7
6752684,Hyderabad,Mid,786,1,1,2,2,1,0,1,Semi-Furnished,7
15268044,Mumbai,Mid,845,2,2,1,6,1,1,0,Unfurnished,13
9960826,Bangalore,Budget,1429,3,2,2,9,1,1,0,Semi-Furnished,8
12772217,Hyderabad,Budget,2116,4,4,6,11,1,1,1,Fully Furnished,9
7244764,Delhi,Mid,517,1,1,8,10,0,0,1,Semi-Furnished,10
13403993,Delhi,Mid,1090,2,1,0,2,1,0,0,Unfurnished,6
20046455,Bangalore,Mid,2020,4,3,4,4,0,1,1,Unfurnished,7
22434720,Mumbai,Budget,1664,3,3,12,12,1,1,0,Semi-Furnished,7
12814460,Delhi,Mid,879,2,2,1,18,0,1,1,Fully Furnished,11
28385057,Delhi,Mid,2161,4,4,0,2,1,1,1,Semi-Furnished,10
21651252,Delhi,Mid,1640,3,2,0,2,1,1,1,Semi-Furnished,11
26287154,Mumbai,Mid,1354,3,2,5,10,0,1,0,Semi-Furnished,7
14246413,Ahmedabad,Mid,2575,5,5,7,8,1,1,0,Semi-Furnished,7
16703013,Hyderabad,Mid,1994,4,4,2,3,1,0,1,Semi-Furnished,4
10161847,Chennai,Premium,927,2,1,4,8,0,1,1,Semi-Furnished,11
4431605,Pune,Budget,773,2,2,10,24,1,1,0,Semi-Furnished,4
7501798,Hyderabad,Mid,878,2,1,4,9,1,1,0,Semi-Furnished,4
16891607,Mumbai,Premium,584,1,1,5,6,1,1,1,Unfurnished,5
5084141,Hyderabad,Mid,597,1,1,1,15,1,0,1,Semi-Furnished,8
7854155,Hyderabad,Mid,974,2,2,1,3,0,0,0,Semi-Furnished,11
17011348,Pune,Mid,2098,4,4,2,6,1,1,1,Semi-Furnished,9
20060012,Bangalore,Mid,2113,4,4,5,7,0,1,0,Unfurnished,5
33700062,Mumbai,Mid,1518,3,2,7,7,1,1,0,Fully Furnished,7
19622244,Delhi,Mid,1413,3,3,2,21,0,1,1,Fully Furnished,6
5792944,Bangalore,Mid,552,1,1,1,4,1,1,0,Unfurnished,12
12901066,Chennai,Premium,1058,2,2,0,2,1,0,0,Fully Furnished,11
3561729,Hyderabad,Budget,580,1,1,8,21,0,1,1,Fully Furnished,5
16737237,Bangalore,Mid,1603,3,3,3,3,0,0,1,Semi-Furnished,5
4159156,Jaipur,Mid,836,2,2,4,5,1,1,0,Semi-Furnished,9
21036411,Hyderabad,Premium,1938,4,3,0,7,1,1,0,Unfurnished,9
17479677,Delhi,Mid,1272,3,2,21,24,1,1,1,Semi-Furnished,7
21593001,Mumbai,Mid,1089,2,2,2,7,1,1,0,Semi-Furnished,12
17486825,Mumbai,Mid,974,2,2,2,6,1,1,0,Unfurnished,10
14537824,Delhi,Budget,1551,3,2,4,8,1,1,0,Fully Furnished,11
47566547,Mumbai,Premium,1822,4,3,9,24,1,0,1,Unfurnished,19
21949117,Delhi,Mid,1668,3,3,2,15,1,1,0,Semi-Furnished,12
9008343,Delhi,Budget,856,2,1,2,3,1,0,1,Fully Furnished,9
19454802,Mumbai,Budget,1592,3,3,10,14,0,1,0,Unfurnished,10
8234157,Ahmedabad,Premium,1014,2,2,13,16,0,1,0,Semi-Furnished,4
49218932,Mumbai,Mid,2477,5,4,4,11,0,1,1,Semi-Furnished,10
12594372,Hyderabad,Mid,1467,3,3,7,10,1,1,1,Semi-Furnished,5
22061790,Bangalore,Premium,1423,3,3,0,6,1,1,1,Semi-Furnished,5
5661367,Jaipur,Mid,1155,2,2,3,10,0,1,0,Semi-Furnished,5
46850790,Mumbai,Premium,1501,3,3,2,12,1,1,1,Fully Furnished,4
5833127,Bangalore,Budget,847,2,1,3,3,1,0,0,Unfurnished,8
2798498,Noida,Mid,453,1,1,1,4,0,1,1,Unfurnished,9
8897848,Ahmedabad,Premium,1015,2,1,1,3,1,0,0,Fully Furnished,7
18373292,Kolkata,Premium,2107,4,4,1,16,0,1,1,Semi-Furnished,4
13898186,Delhi,Budget,1427,3,2,2,10,1,1,0,Fully Furnished,10
13440777,Mumbai,Premium,435,1,1,3,6,1,1,0,Semi-Furnished,7
15768326,Chennai,Mid,2002,4,3,8,15,1,1,1,Semi-Furnished,6
7423472,Noida,Mid,1104,2,2,4,11,1,1,0,Semi-Furnished,3
6847518,Hyderabad,Mid,835,2,2,19,21,1,0,0,Unfurnished,7
